  - ACTIVE DISPLAY PAUSED -|   - Affichage actif en pause -||
If Wait Time Option is set to PRESS_VMAIL, this is the voicemail box that the call will be sent to if the customer presses the option key when presented with the option. In an AGENTDIRECT in-group, setting this to AGENTVMAIL will select the User voicemail ID to use.|Si l'option temps d'attente est fixé à PRESS_VMAIL, c'est la boîte vocale que l'appel sera envoyé à si le client appuie sur la touche option lorsque présentés avec l'option. Dans un AGENTDIRECT en groupe, le réglage à AGENTVMAIL sera sélectionnez l'ID utilisateur à utiliser la messagerie vocale.||
If Wait Time Option is set to anything but NONE, this is the number of seconds that the customer has been waiting in queue that will trigger the wait time options. Default is 120 seconds.|Si l'option temps d'attente est fixé à quelque chose, mais AUCUN, c'est le nombre de secondes que le client a été en attente dans la file d'attente qui va déclencher les options de temps d'attente. Par défaut est 120 secondes.||
If Wait Time Option is set to one of the PRESS_ options, this is the filename prompt that is played after the customer has pressed 1, 2 or 3.|Si l'option temps d'attente est fixé à l'une des options PRESS_, c'est le nom de fichier rapide qui se joue après que le client a appuyé sur 1, 2 ou 3.||
If Wait Time Option is set to one of the PRESS_ options, this is the filename prompt that is played if the customer wait time exceeds the Wait Time Option Seconds to give the customer the option to press 1, 2 or 3 on their phone to run the selected Wait Time Press options. It is very important that you include options in the audio file for all of your selected Wait Time Options, and that the audio file length in seconds is properly defined in the Filename Seconds field below or there will be problems. Default is to-be-called-back.|Si l'option temps d'attente est fixé à l'une des options PRESS_, c'est le nom de fichier rapide qui se joue, si le temps d'attente des clients dépasse les secondes des temps d'attente Option de donner au client l'option d'appuyer sur 1, 2 ou 3 sur leur téléphone afin de fonctionner les options choisies temps d'attente de presse. Il est très important que vous inclure des options dans le fichier audio pour l'ensemble de vos options sélectionnées les temps d'attente, et que la longueur du fichier audio en quelques secondes est bien définie dans le domaine du fichier secondes ci-dessous ou il y aura des problèmes. Par défaut est à-être-appelé-back.||
If a customer calls back to this in-group more than once and this is not set to NONE, then the call will automatically be sent on to the In-Group selected in this field. Default is NONE.| Si un client demande à ce groupe en plus d'une fois et cela n'est pas mis à AUCUNE, puis l'appel sera automatiquement envoyé à l'En-groupe sélectionné dans ce domaine . La valeur par défaut est NON.||
If a label is set to ---HIDE--- then the agent call logs, if enabled on the campaign, will still show the field and data unless this option is set to Y. Default is N.|Si une étiquette est fixée à --- HIDE --- puis les journaux d'appels d'agents, si elle est activée sur la campagne, seront toujours visibles sur le terrain et des données à moins que cette option est activée par défaut est à Y. N.||
If a user in this group is set to user level 7 or higher, then this feature can be used to restrict the reports that the users can view. Default is ALL. If you want to select more than one report then press the Ctrl key on your keyboard as you select the reports.|Si un utilisateur dans ce groupe est fixé à 7 niveau de l'utilisateur ou plus, cette fonction peut être utilisée pour restreindre les rapports que les utilisateurs peuvent visualiser. Par défaut est ALL. Si vous voulez sélectionner plus d'un rapport, puis appuyez sur la touche Ctrl de votre clavier pendant que vous sélectionnez les rapports.||
If both Estimated Hold Time options and Wait Time options are active, this setting will define whether one, the other or both of these features are active. For example, if the Estimated Hold Time Option is set to 360, the Wait Time option is set to 120 and the customer has been waiting for 120 seconds and there are still 400 seconds estimated hold time, then they are both active at the same time and this setting will be checked to see what options will be offered. Default is WAIT only.|Si les deux options de temps estimé le protéger et attendre les options de temps sont actifs, ce paramètre sera de définir si un, l'autre ou les deux de ces fonctions sont actives. Par exemple, si l'option de maintien Durée estimée est fixé à 360, l'option temps d'attente est fixé à 120 et le client a été en attente pendant 120 secondes et il ya encore 400 secondes estimé la durée de rétention, puis ils sont tous deux actifs en même temps et ce paramètre sera vérifié pour voir quelles options seront offertes. Par défaut, c'est d'attendre que.||
If defined, calls that would normally DROP would instead be directed to this voicemail box to hear and leave a message.| Si elle est définie, les appels qui sont normalement abandonné seront redirigés vers une boîte vocale pour écouter et laisser un message.||
If defined, calls that would normally hang up after the timeout defined in extensions.conf would instead timeout at this amount of seconds if it is less than the extensions.conf timeout. This allows for quickly changing dial timeouts from server to server and limiting the effects to a single campaign. If you are having a lot of Answering Machine or Voicemail calls you may want to try changing this value to between 21-26 and see if results improve.| Si défini, les appels qui seraient normalement raccrochés après le délai défini dans extensions.conf le seront après ce nombre de secondes si c'est moins que le délai dans extensions.conf. Cela autorise des délais de changement d'appel rapide de serveur à serveur et limite les effets à une simple campagne. Si vous avez beaucoup de répondeur et de boîte vocales, vous devriez essayer de mettre une valeur entre 21 et 26 et voir si les résultats s'améliorent.||
If enabled the agent screen will dial the next number on the list automatically upon disposition of a call unless they selected to PAUSE AGENT DIALING on the disposition screen.|Si activé l écran de l agent compose le numéro suivant sur la liste automatiquement lors de la disposition d un appel à moins qu ils sélectionnés pour PAUSE AGENT COMPOSITION sur l écran de mise à disposition.||
If enabled the agent screen will stop whatever recording is going on after each call has been dispositioned. Useful if you are doing a lot of recording or you are using a web form to trigger recording. |Si activé l écran de l agent s arrête quelle que soit l enregistrement se passe après chaque appel a été dispositioned. Utile si vous faites beaucoup de l enregistrement ou si vous utilisez un formulaire Web pour déclencher l enregistrement.||
If enabled the astGUIclient connection will remain connected instead of connecting every second. Useful if you have a fast refresh rate set. It will increase the number of connections on your MySQL machine.| Si activé, alors la connection à MYSQL sera maintenue au lieu d'être reconnectée chaque seconde. Utile si vous avez un taux de rafraichissement rapide. Cela va augmenter le nombre de connections au seveur MYSQL.||
If enabled, the calls coming in from this in-group will have a space and the phone extension of the agent appended to the end of the CallerID name for the call before it is sent to the agent. Default is N for disabled.|Si elle est activée, les appels à venir à partir de cet en-groupe disposera d'un espace et l'extension de téléphone de l'agent ajouté à la fin du nom de CallerID de l'appel avant qu'il ne soit envoyé à l'agent. Par défaut est N pour les handicapés.||
If enabled, the calls placed from this campaign will have a space and the phone extension of the agent appended to the end of the CallerID name for the call before it is sent to the agent. Default is N for disabled.|Si elle est activée, les appels effectués à partir de cette campagne aura un espace et l'extension de téléphone de l'agent ajouté à la fin du nom de CallerID de l'appel avant qu'il ne soit envoyé à l'agent. Par défaut est N pour les handicapés.||
